,job_id,country,region,city,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,fraudulent
402,403,US,Other,Other,0,1,0,Full-time,,,0
403,404,GR, I, Athens,0,1,1,Full-time,Associate,Unspecified,0
404,405,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
405,406,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
406,407,,,,0,1,0,Other,Internship,Bachelor's Degree,0
407,408,US, CA, San Francisco,0,1,0,,Mid-Senior level,,0
408,409,US, NY, New York,0,1,0,Full-time,Associate,High School or equivalent,0
409,410,GB, LND, London,0,1,0,Full-time,Associate,Bachelor's Degree,0
410,411,GR, I, Athens,0,1,1,Full-time,Associate,Bachelor's Degree,0
411,412,,,,0,1,0,,,,0
412,413,CA,Other,Other,0,0,0,,,,0
413,414,GB,Other,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
414,415,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
415,416,US,Other,Other,0,1,1,Contract,Entry level,Bachelor's Degree,0
416,417,GB, LND, London,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
417,418,US, NY,Other,0,1,1,Contract,Mid-Senior level,Bachelor's Degree,0
418,419,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
419,420,US, NY, New York,0,1,1,Full-time,,,0
420,421,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
421,422,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
422,423,Other, ,Other,0,1,0,Full-time,Associate,,0
423,424,US,Other,Other,1,1,0,Full-time,Entry level,,0
424,425,Other,Other,Other,0,0,0,Full-time,Mid-Senior level,,0
425,426,US, IL,Other,0,1,0,Full-time,,,0
426,427,US,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
427,428,GB,Other,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
428,429,GB, LND, London,0,1,1,,,,0
429,430,US,Other,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
430,431,US,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
431,432,GB,Other,Other,0,0,0,Full-time,Mid-Senior level,,0
432,433,GB, LND, London,0,1,0,,,,0
433,434,US,Other,Other,0,0,0,Contract,,,0
434,435,US, FL,Other,0,1,1,Full-time,Associate,,0
435,436,US,Other,Other,0,0,0,Full-time,Associate,,0
436,437,US, CA, San Francisco,0,1,1,Contract,,Bachelor's Degree,0
437,438,US, CA,Other,0,1,1,Contract,,Bachelor's Degree,0
438,439,US,Other,Other,0,1,0,Full-time,Not Applicable,Unspecified,0
439,440,CA,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
440,441,GB,Other,Other,0,1,0,,Mid-Senior level,,0
441,442,US,Other,Other,0,0,0,Full-time,Associate,High School or equivalent,0
442,443,US,Other,Other,0,1,0,Full-time,,Bachelor's Degree,0
443,444,Other,Other,Other,0,1,0,Part-time,,,0
444,445,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
445,446,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
446,447,US,Other,Other,0,1,0,Contract,Entry level,High School or equivalent,0
447,448,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
448,449,US,Other, Athens,0,1,0,,,,0
449,450,Other,Other, ,0,1,0,,,,0
450,451,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
451,452,US,Other,Other,0,1,0,Full-time,Mid-Senior level,Unspecified,0
452,453,GR, I, Athens,0,1,1,,,,0
453,454,US, TX, ,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
454,455,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
455,456,US, NY, New York,0,1,0,Full-time,Entry level,High School or equivalent,0
456,457,Other,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
457,458,GB,Other, London,0,1,1,,,,0
458,459,Other, , ,0,1,0,Full-time,,,0
459,460,Other, ,Other,0,1,1,Full-time,Not Applicable,,0
460,461,US, NY,Other,0,1,1,,,Master's Degree,0
461,462,US, CA,Other,0,0,1,Full-time,Associate,Bachelor's Degree,0
462,463,US, CA,Other,0,1,1,Contract,,Bachelor's Degree,0
463,464,GB, , London,0,1,1,Full-time,,Bachelor's Degree,0
464,465,Other, ,Other,0,1,1,Full-time,Not Applicable,,0
465,466,GB, , ,0,1,1,,,,0
466,467,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
467,468,GB,Other, London,0,1,1,Full-time,Mid-Senior level,,0
468,469,US,Other,Other,0,0,0,Full-time,Entry level,Bachelor's Degree,0
469,470,Other,Other,Other,0,1,1,Full-time,,,0
470,471,US, CA,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
471,472,US,Other,Other,0,0,0,,,,0
472,473,US,Other,Other,0,0,0,Part-time,Associate,Associate Degree,0
473,474,US, CA, San Francisco,0,1,1,Contract,,Bachelor's Degree,0
474,475,US, IL,Other,0,0,0,Full-time,,,0
475,476,GB, LND, ,0,1,1,,,,0
476,477,US, NY,Other,0,1,0,Full-time,Mid-Senior level,,0
477,478,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
478,479,US, TX,Other,0,1,0,Full-time,Entry level,Unspecified,0
479,480,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
480,481,US, CA, San Francisco,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
481,482,US, NY,Other,0,1,1,Full-time,,Master's Degree,0
482,483,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
483,484,,,,0,1,0,,,,0
484,485,,,,0,1,0,,,,0
485,486,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
486,487,GR,Other,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
487,488,US, IL,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
488,489,US, TX,Other,0,0,0,Full-time,,,0
489,490,GB, ,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
490,491,US,Other,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
491,492,GR, I,Other,0,1,1,Full-time,Mid-Senior level,Certification,0
492,493,Other, , ,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
493,494,US, CA,Other,0,0,0,Full-time,Entry level,High School or equivalent,1
494,495,US,Other,Other,0,0,0,Full-time,,,0
495,496,US, IL,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
496,497,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
497,498,Other, , ,0,1,1,Full-time,Associate,Bachelor's Degree,0
498,499,US,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
499,500,GB,Other, London,0,1,0,,,,0
500,501,,,,0,1,0,Full-time,Entry level,Vocational,0
501,502,US,Other,Other,0,1,0,,,,0
502,503,US,,,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,0
503,504,US, CA,Other,0,1,1,Contract,,Bachelor's Degree,0
504,505,GB, LND, London,0,1,0,Full-time,Associate,Professional,0
505,506,US,Other,Other,0,1,1,Other,Internship,Some College Coursework Completed,0
506,507,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
507,508,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
508,509,US, CA,Other,0,1,1,Contract,,Bachelor's Degree,0
509,510,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
510,511,US,Other,Other,0,0,0,Full-time,Not Applicable,,0
511,512,US,Other,Other,0,1,0,Full-time,,,0
512,513,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
513,514,US, , ,0,0,1,Full-time,Executive,Doctorate,0
514,515,GB,Other, ,0,1,0,Temporary,,,0
515,516,US,Other,Other,0,1,1,Full-time,Associate,Associate Degree,0
516,517,GB, LND, ,0,1,0,,,,0
517,518,GB, ,Other,0,1,0,Full-time,,,0
518,519,US,Other,Other,0,0,0,,,,0
519,520,GB, ,Other,0,1,1,Temporary,Associate,Unspecified,0
520,521,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
521,522,US,Other,Other,0,1,0,Contract,,Bachelor's Degree,0
522,523,US, CA, San Francisco,0,1,0,,,,0
523,524,,,,0,1,0,,,,0
524,525,Other,Other,Other,0,1,1,Full-time,,,0
525,526,,,,1,0,0,Full-time,Internship,Bachelor's Degree,0
526,527,GB,Other,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
527,528,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
528,529,US,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
529,530,US,Other,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
530,531,GB, LND, London,0,1,0,Full-time,Associate,Bachelor's Degree,0
531,532,Other, ,Other,0,1,1,,,,0
532,533,Other,Other, ,0,1,1,Temporary,Internship,Master's Degree,0
533,534,US,Other, New York,0,1,1,Full-time,Associate,,0
534,535,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
535,536,Other, ,Other,0,1,1,,,,0
536,537,US, CA,Other,0,0,1,Part-time,Entry level,Unspecified,0
537,538,US,Other, ,0,0,0,Full-time,,,1
538,539,US, FL,Other,1,1,0,Contract,,,0
539,540,US, FL,Other,0,1,1,Full-time,Mid-Senior level,,0
540,541,US,,,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,0
541,542,US,Other,Other,0,1,1,,,,0
542,543,GR, I, Athens,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
543,544,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
544,545,US,Other,Other,0,1,1,Full-time,Not Applicable,Unspecified,0
545,546,US,Other,Other,0,1,1,Contract,Entry level,Bachelor's Degree,0
546,547,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
547,548,US,Other,Other,0,1,1,Full-time,Mid-Senior level,,0
548,549,US, NY, New York,0,1,1,Full-time,Executive,Bachelor's Degree,0
549,550,GR, I,Other,0,0,1,Full-time,Mid-Senior level,,0
550,551,Other, , ,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,0
551,552,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
552,553,US, TX,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
553,554,,,,0,1,0,,,,0
554,555,US, IL,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
555,556,US, CA,Other,0,1,1,Contract,Entry level,Bachelor's Degree,0
556,557,Other,Other,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
557,558,GB, , ,0,1,1,Full-time,Not Applicable,Unspecified,0
558,559,Other,Other,Other,0,0,0,,,,0
559,560,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
560,561,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
561,562,US, IL,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
562,563,US, NY,Other,0,0,0,Temporary,Internship,,0
563,564,GR, , Athens,0,1,1,Full-time,,,0
564,565,US, , ,0,1,0,Part-time,Internship,,0
565,566,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
566,567,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
567,568,US, TX,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
568,569,US, FL,Other,0,1,1,Contract,,Bachelor's Degree,0
569,570,US, NY,Other,0,1,1,Contract,,Bachelor's Degree,0
570,571,US, CA,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
571,572,US, NY, New York,0,1,0,Full-time,Director,Unspecified,0
572,573,US, IL,Other,0,0,0,Part-time,Associate,Unspecified,0
573,574,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
574,575,GB, , London,0,1,1,Full-time,Mid-Senior level,,0
575,576,US,Other,Other,0,1,1,Contract,Entry level,Bachelor's Degree,0
576,577,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
577,578,US, NY,Other,0,1,1,Full-time,Associate,High School or equivalent,0
578,579,Other,Other, ,0,0,0,Full-time,Director,Bachelor's Degree,0
579,580,US, NY, New York,0,1,0,,,,0
580,581,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
581,582,US,Other,Other,1,0,1,Full-time,Not Applicable,Unspecified,0
582,583,CA,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
583,584,US, NY, New York,0,1,1,Full-time,,,0
584,585,US, FL, ,0,0,0,Full-time,,,1
585,586,GB, ,Other,0,1,1,Other,Not Applicable,Bachelor's Degree,0
586,587,US, TX,Other,0,0,1,,Associate,,0
587,588,US, NY,Other,0,1,1,Contract,,Bachelor's Degree,0
588,589,US,Other,Other,0,1,1,Full-time,,Unspecified,0
589,590,US,Other,Other,0,1,1,Full-time,Not Applicable,Unspecified,0
590,591,US, CA,Other,0,1,1,,,,0
591,592,US,Other,Other,0,1,1,,,,0
592,593,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
593,594,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
594,595,Other,Other,Other,0,1,0,Full-time,Associate,,0
595,596,GB, LND, London,0,1,0,,,,0
596,597,US, FL,Other,0,1,1,Contract,,Bachelor's Degree,0
597,598,GB,Other,Other,0,1,1,Full-time,Entry level,Unspecified,0
598,599,US, TX,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
599,600,US, CA, San Francisco,0,1,0,Full-time,,,0
600,601,US,Other,Other,0,1,1,Full-time,Entry level,,0
601,602,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
602,603,CA,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
603,604,US, TX,Other,0,1,0,Full-time,,,1
604,605,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
605,606,US,Other,Other,0,1,1,Full-time,,,0
606,607,US, CA,Other,0,1,1,Full-time,,Bachelor's Degree,1
607,608,US, CA, San Francisco,0,1,0,Full-time,Associate,,0
608,609,US, , ,0,1,1,Full-time,Director,Master's Degree,0
609,610,GB,Other,Other,0,1,0,,,,0
610,611,US,Other, ,0,1,1,Full-time,,Bachelor's Degree,0
611,612,GB, ,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
612,613,US, NY,Other,0,1,1,Part-time,Entry level,High School or equivalent,0
613,614,US, CA, San Francisco,0,1,0,Full-time,Not Applicable,,0
614,615,US,Other,Other,0,1,0,Full-time,,,0
615,616,GB,Other,Other,0,1,1,,,,0
616,617,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
617,618,GB,Other,Other,0,1,1,Full-time,,High School or equivalent,0
618,619,GB, LND, London,0,1,1,Full-time,Entry level,High School or equivalent,0
619,620,US,Other,Other,0,1,0,,,,0
620,621,US,Other,Other,0,0,0,Full-time,,,0
621,622,US, , ,0,0,0,Contract,Entry level,Unspecified,0
622,623,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
623,624,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
624,625,US,Other,Other,0,1,0,Full-time,Associate,,0
625,626,US,Other,Other,1,0,0,Full-time,Entry level,High School or equivalent,0
626,627,Other,Other,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
627,628,GR, I, Athens,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
628,629,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Certification,1
629,630,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
630,631,Other, ,Other,0,1,1,Full-time,,,0
631,632,GB, , ,0,0,0,,Not Applicable,Bachelor's Degree,0
632,633,US,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
633,634,Other,Other,Other,0,1,1,Contract,Entry level,High School or equivalent,0
634,635,US,Other,Other,0,1,1,Full-time,,Bachelor's Degree,0
635,636,Other, ,Other,0,1,1,Full-time,Entry level,Bachelor's Degree,0
636,637,US, TX,Other,0,1,1,Part-time,Entry level,High School or equivalent,0
637,638,Other,Other,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
638,639,US, CA,Other,0,1,1,,,,0
639,640,US, FL,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
640,641,US,Other,Other,0,0,0,Full-time,,,0
641,642,GB,Other,Other,0,1,0,Full-time,Entry level,Bachelor's Degree,0
642,643,GB, LND,Other,0,1,1,Full-time,Mid-Senior level,,0
643,644,US, CA,Other,0,0,0,Full-time,,,0
644,645,US, IL,Other,0,1,0,,,,0
645,646,Other, , ,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
646,647,GB,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
647,648,US, CA,Other,0,1,0,,,,0
648,649,GR, , ,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
649,650,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
650,651,US,Other, ,0,1,1,Full-time,Associate,Unspecified,0
651,652,GB, ,Other,0,1,0,Part-time,Entry level,Vocational,0
652,653,US,Other,Other,0,1,1,Contract,Entry level,Bachelor's Degree,0
653,654,US, NY, New York,0,1,0,Full-time,Entry level,High School or equivalent,0
654,655,US, ,Other,0,1,0,Full-time,Mid-Senior level,,0
655,656,US,Other,Other,0,1,1,Part-time,,,0
656,657,GB, , ,0,1,0,Full-time,Mid-Senior level,,0
657,658,US,Other,Other,0,1,0,Full-time,,,0
658,659,GB, ,Other,0,1,1,Full-time,Not Applicable,High School or equivalent,0
659,660,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
660,661,US,Other,Other,1,0,0,Full-time,Mid-Senior level,Bachelor's Degree,0
661,662,US, CA,Other,0,1,1,Full-time,,Bachelor's Degree,1
662,663,Other,Other,Other,0,1,0,Contract,Mid-Senior level,,0
663,664,US,Other,Other,0,1,0,Full-time,,,0
664,665,US, TX,Other,0,1,0,Full-time,Not Applicable,Certification,0
665,666,US, NY, New York,0,1,0,Full-time,Entry level,High School or equivalent,0
666,667,US,Other,Other,1,0,0,Full-time,Entry level,Bachelor's Degree,0
667,668,GB, ,Other,0,1,0,,,,0
668,669,US, IL,Other,0,1,0,Full-time,,,0
669,670,US, TX,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
670,671,US,Other,Other,0,1,0,,,,0
671,672,US, NY,Other,0,1,1,Contract,,Bachelor's Degree,0
672,673,US,Other,Other,0,1,0,,,,0
673,674,GR, I, Athens,0,1,0,Full-time,Mid-Senior level,,0
674,675,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
675,676,GB,Other, London,0,1,0,Full-time,Entry level,,0
676,677,US,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
677,678,US, NY,Other,0,0,0,Contract,,,0
678,679,US,Other,Other,0,0,1,Full-time,Not Applicable,Unspecified,0
679,680,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
680,681,GB, , ,0,1,1,,,,0
681,682,US,Other,Other,0,1,1,Full-time,,Bachelor's Degree,0
682,683,US, CA, San Francisco,0,1,0,,,,0
683,684,GB, ,Other,0,1,0,,,,0
684,685,US, CA, San Francisco,0,1,1,Full-time,Entry level,Bachelor's Degree,0
685,686,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
686,687,GR, I,Other,0,1,0,,,,0
687,688,GB, LND, London,0,1,0,Full-time,Mid-Senior level,,0
688,689,US, CA, San Francisco,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
689,690,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
690,691,US, CA,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
691,692,US, IL,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
692,693,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
693,694,Other,Other,Other,0,1,0,,,,0
694,695,GB, LND, London,0,1,0,Full-time,Associate,Bachelor's Degree,0
695,696,GB, ,Other,0,1,1,,,,0
696,697,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
697,698,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
698,699,US, IL,Other,0,1,0,Full-time,,,0
699,700,GB, ,Other,0,1,1,Full-time,Associate,Unspecified,0
700,701,Other,Other, ,0,1,0,Part-time,,,0
701,702,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
702,703,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
703,704,Other, ,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
704,705,US, TX,Other,0,0,0,Full-time,,,0
705,706,US,Other,Other,0,1,1,Full-time,Entry level,High School or equivalent,0
706,707,US,Other,Other,0,1,1,Contract,,Bachelor's Degree,0
707,708,US, TX,Other,0,1,1,Part-time,Entry level,High School or equivalent,0
708,709,US, IL,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
709,710,US,Other, ,0,0,0,Full-time,Mid-Senior level,Bachelor's Degree,0
710,711,US,Other,Other,0,1,0,Full-time,Director,Master's Degree,0
711,712,US, , ,1,1,1,Full-time,Mid-Senior level,Unspecified,0
712,713,US, CA,Other,0,1,1,Contract,,Bachelor's Degree,0
713,714,Other, , ,0,0,0,Full-time,Entry level,Unspecified,0
714,715,US, , ,0,1,0,Full-time,Mid-Senior level,,0
715,716,Other,Other,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
716,717,Other,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
717,718,GB, LND, London,0,1,1,Full-time,Mid-Senior level,,0
718,719,US,Other,Other,0,0,0,Full-time,Director,Bachelor's Degree,0
719,720,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
720,721,US,Other,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
721,722,US,Other,Other,0,0,1,Full-time,Not Applicable,Unspecified,0
722,723,US,Other,Other,0,0,0,Full-time,,,0
723,724,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
724,725,US,Other,Other,1,0,0,Full-time,Mid-Senior level,,0
725,726,GB, , ,0,1,0,Full-time,Director,,0
726,727,US, CA,Other,0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,0
727,728,US,Other,Other,0,1,0,,,,0
728,729,US, NY,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,0
729,730,US, CA,Other,0,0,0,Full-time,,,0
730,731,Other, ,Other,0,1,0,Full-time,Mid-Senior level,,0
731,732,US, IL,Other,0,1,0,,,,0
732,733,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
733,734,US,Other,Other,1,1,1,Full-time,Associate,High School or equivalent,0
734,735,US, CA,Other,0,0,0,Full-time,Not Applicable,High School or equivalent,0
735,736,US,Other,Other,0,1,0,Part-time,Entry level,High School or equivalent,0
736,737,US, IL,Other,0,1,0,Full-time,,,0
737,738,US,Other,Other,0,1,0,Full-time,Entry level,High School or equivalent,0
738,739,US,Other,Other,0,1,0,Full-time,Associate,Bachelor's Degree,0
739,740,US, TX,Other,0,1,1,Contract,,Bachelor's Degree,0
740,741,US, CA,Other,0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,1
741,742,GB, LND,Other,0,1,1,Full-time,Associate,Bachelor's Degree,0
742,743,US, TX,Other,0,1,1,Contract,,Bachelor's Degree,0
